verdict,strategy,timeframe,regime,session,n_trades,avg_r,win_rate,expectancy_R,pct_of_fires,low_confidence
KEEP,bos,1h,range,off,278,0.5660909540486294,0.5251798561151079,0.29729956579532335,0.0038350117257552768,False
KEEP,bos,4h,range,ny,189,0.5700361155016829,0.48677248677248675,0.27747789749288265,0.002607256173265278,False
KEEP,bos,4h,high_vol,ny,299,0.43508935972703944,0.42474916387959866,0.18480384175696993,0.004124706856118085,False
KEEP,bos,4h,range,asia,240,0.40805325754836175,0.44583333333333336,0.18192374399031128,0.0033108014898606706,False
KEEP,bos,4h,unknown,london,11,0.33199610009207176,0.36363636363636365,0.12072585457893519,0.00015174506828528073,True
KEEP,bos,4h,high_vol,london,209,0.26213577589405973,0.3875598086124402,0.1015932911359753,0.002883156297420334,False
KEEP,bos,1h,high_vol,ny,2297,0.11466362198914344,0.3604701784936874,0.04133281628515924,0.03168712925920816,False
KEEP,bos,15m,high_vol,off,862,0.11429008714026366,0.34454756380510443,0.03937837109125094,0.011891295351082907,False
KEEP,bos,15m,trend,london,861,0.10317444957078353,0.3437862950058072,0.03546996175720317,0.011877500344875155,False
KEEP,bos,1h,high_vol,asia,842,0.09792783237764795,0.3586698337292161,0.035123759356353534,0.011615395226927852,False
KEEP,bos,1d,unknown,asia,38,0.09843551514287427,0.34210526315789475,0.03367530781203593,0.0005242102358946061,False
KEEP,bos,15m,range,off,2199,0.08959233039190473,0.3387903592542065,0.030353017799894966,0.030335218650848393,False
KEEP,bos,15m,high_vol,asia,3748,0.08101367496189031,0.3156350053361793,0.025570751728899742,0.05170368326665747,False
KEEP,bos,1h,range,asia,1389,0.06734969356212471,0.3621310295176386,0.024389413867349698,0.01916126362256863,False
KEEP,bos,4h,unknown,asia,15,-1.0349292319476264,0.0,-0.0,0.00020692509311629191,True
KEEP,bos,1d,range,asia,20,-1.0082794891300464,0.0,-0.0,0.00027590012415505585,True
KEEP,bos,15m,trend,ny,1418,-0.009924330988756308,0.31805359661495064,-0.003156469164971153,0.01956131880259346,False
KEEP,bos,15m,high_vol,ny,9108,-0.01768079833077747,0.3011638120333773,-0.005324816625090317,0.12564491654021245,False
KEEP,bos,4h,high_vol,asia,122,-0.02444164986151258,0.30327868852459017,-0.007412631515376766,0.0016829907573458409,False
KEEP,bos,1h,high_vol,off,106,-0.032065095451959666,0.330188679245283,-0.010587531517156494,0.001462270658021796,False
KEEP,bos,15m,range,ny,11235,-0.038234052184589466,0.301646639964397,-0.011533173373704825,0.15498689474410263,False
KEEP,bos,4h,unknown,ny,35,-0.050013252167935084,0.2857142857142857,-0.014289500619410023,0.00048282521727134776,False
KEEP,bos,1h,range,ny,2696,-0.044082379355310786,0.3241839762611276,-0.014290801022456093,0.03719133673610153,False
KEEP,bos,15m,range,asia,13072,-0.05488220875341522,0.29827111383108934,-0.01636977753439152,0.18032832114774452,False
KEEP,bos,15m,trend,off,294,-0.06219177978832212,0.30272108843537415,-0.018826763269253973,0.004055731825079322,False
KEEP,bos,1h,trend,off,287,-0.09587443662549114,0.2961672473867596,-0.02839486799012804,0.003959166781625052,False
KEEP,bos,1h,range,london,1090,-0.10447698486971609,0.3110091743119266,-0.03249330079893005,0.015036556766450545,False
KEEP,bos,15m,range,london,9200,-0.12807492086696282,0.2806521739130435,-0.03594450496505413,0.1269140571113257,False
KEEP,bos,15m,unknown,off,129,-0.14901237566245337,0.24806201550387597,-0.036964310241848895,0.0017795558008001104,False
KEEP,bos,1h,trend,ny,1882,-0.14428406416673376,0.28108395324123275,-0.04055593514569722,0.02596220168299076,False
KEEP,bos,1h,high_vol,london,535,-0.15343951419959723,0.27289719626168224,-0.041873213220824664,0.007380328321147745,False
KEEP,bos,1d,high_vol,asia,14,-0.15066897329168588,0.2857142857142857,-0.043048278083338824,0.0001931300869085391,True
KEEP,bos,1h,trend,asia,1021,-0.15978843688009484,0.2752203721841332,-0.043977033068860576,0.014084701338115601,False
KEEP,bos,15m,high_vol,london,1517,-0.19271987917605887,0.24785761371127224,-0.04776708936730266,0.02092702441716099,False
KEEP,bos,4h,trend,ny,562,-0.24177964130109508,0.23843416370106763,-0.05764852657357072,0.0077527934887570695,False
KEEP,bos,1h,unknown,asia,108,-0.8215860179990939,0.07407407407407407,-0.060858223555488436,0.0014898606704373018,False
KEEP,bos,15m,trend,asia,1203,-0.2878180369800511,0.22360764754779716,-0.06435831417093411,0.01659539246792661,False
KEEP,bos,4h,trend,london,486,-0.28852476913683567,0.22839506172839505,-0.06589763245717851,0.006704373016967857,False
KEEP,bos,4h,range,london,287,-0.31784875853018146,0.21602787456445993,-0.06866419173822735,0.003959166781625052,False
KEEP,bos,1h,unknown,off,22,-0.7741583481287505,0.09090909090909091,-0.07037803164806823,0.00030349013657056146,True
KEEP,bos,1d,trend,asia,98,-0.35635483868434087,0.21428571428571427,-0.07636175114664447,0.0013519106083597738,False
KEEP,bos,15m,unknown,asia,480,-0.7342496139400461,0.10416666666666667,-0.07648433478542147,0.006621602979721341,False
KEEP,bos,4h,trend,asia,380,-0.4636637382402941,0.16578947368421051,-0.07687056712931191,0.0052421023589460615,False
KEEP,bos,1h,unknown,london,20,-0.30875697450788475,0.25,-0.07718924362697119,0.00027590012415505585,True
KEEP,bos,15m,unknown,ny,580,-0.4293686988590339,0.18275862068965518,-0.07847083117078896,0.00800110360049662,False
KEEP,bos,1h,trend,london,672,-0.37626803841518,0.21279761904761904,-0.08006894269846836,0.009270244171609878,False
KEEP,bos,1h,unknown,ny,161,-0.5415953367822502,0.17391304347826086,-0.09419049335343482,0.0022209959994482,False
KEEP,bos,15m,unknown,london,173,-0.47058129554306416,0.2023121387283237,-0.09520430834686269,0.002386536073941233,False
KEEP,cvd_divergence,1h,high_vol,off,13,3.8330691538515587,1.0,3.8330691538515587,0.005034856700232378,True
KEEP,cvd_divergence,15m,unknown,ny,8,2.8000000000000016,1.0,2.8000000000000016,0.003098373353989156,True
KEEP,cvd_divergence,4h,range,london,6,2.2300753949531553,1.0,2.2300753949531553,0.0023237800154918666,True
KEEP,cvd_divergence,1h,unknown,ny,21,2.738478572841069,0.8095238095238095,2.216863606585627,0.008133230054221533,True
KEEP,cvd_divergence,1h,high_vol,ny,20,1.53167814021076,0.55,0.8424229771159181,0.0077459333849728895,True
KEEP,cvd_divergence,15m,high_vol,london,27,1.3106401738274616,0.5925925925925926,0.7766756585644217,0.010457010069713401,True
KEEP,cvd_divergence,1h,trend,ny,19,1.4513211342146057,0.5263157894736842,0.763853228534003,0.007358636715724245,True
KEEP,cvd_divergence,4h,trend,ny,10,1.1359975968495195,0.6,0.6815985581097117,0.0038729666924864447,True
KEEP,cvd_divergence,4h,range,asia,17,1.020782615181319,0.5294117647058824,0.5404143256842278,0.006584043377226956,True
KEEP,cvd_divergence,1h,range,off,27,1.1270868002655197,0.4444444444444444,0.5009274667846754,0.010457010069713401,True
KEEP,cvd_divergence,1h,high_vol,london,19,1.0371172262003554,0.47368421052631576,0.4912660545159578,0.007358636715724245,True
KEEP,cvd_divergence,1h,range,london,40,1.0385113733425135,0.45,0.4673301180041311,0.015491866769945779,False
KEEP,cvd_divergence,15m,high_vol,off,48,0.887018470139715,0.5208333333333334,0.4619887865311016,0.018590240123934933,False
KEEP,cvd_divergence,15m,range,off,52,0.7196792851822392,0.4423076923076923,0.3183196838306058,0.020139426800929512,False
KEEP,cvd_divergence,1h,trend,london,40,0.5069443608137131,0.325,0.16475691726445676,0.015491866769945779,False
KEEP,cvd_divergence,1h,range,asia,166,0.43492678669602125,0.3253012048192771,0.14148220772039244,0.06429124709527498,False
KEEP,cvd_divergence,15m,range,ny,497,0.30104440314779635,0.3460764587525151,0.10418438096865386,0.1924864446165763,False
KEEP,cvd_divergence,1h,range,ny,77,0.2760782630170964,0.2727272727272727,0.07529407173193538,0.029821843532145623,False
KEEP,cvd_divergence,15m,range,asia,406,0.19025562348262312,0.3275862068965517,0.06232511803741102,0.15724244771494966,False
KEEP,cvd_divergence,15m,trend,london,6,-1.1999999999999975,0.0,-0.0,0.0023237800154918666,True
KEEP,cvd_divergence,4h,range,ny,2,-1.0241320575676103,0.0,-0.0,0.000774593338497289,True
KEEP,cvd_divergence,15m,unknown,london,15,-1.0836219935711988,0.0,-0.0,0.005809450038729667,True
KEEP,cvd_divergence,1h,high_vol,asia,15,-1.0571251918527786,0.0,-0.0,0.005809450038729667,True
KEEP,cvd_divergence,4h,high_vol,london,4,-1.0087346723044397,0.0,-0.0,0.001549186676994578,True
KEEP,cvd_divergence,4h,trend,london,1,-1.0123833075734159,0.0,-0.0,0.0003872966692486445,True
KEEP,cvd_divergence,15m,trend,ny,36,-0.020504946647945985,0.25,-0.005126236661986496,0.013942680092951201,False
KEEP,cvd_divergence,15m,high_vol,ny,317,-0.10978108333276672,0.2744479495268139,-0.03012919321751011,0.12277304415182029,False
KEEP,cvd_divergence,15m,trend,off,33,-0.12798284915644703,0.24242424242424243,-0.031026145250047765,0.012780790085205267,False
KEEP,cvd_divergence,15m,high_vol,asia,99,-0.2150247604005804,0.23232323232323232,-0.049955247365791405,0.0383423702556158,False
KEEP,cvd_divergence,1h,trend,asia,82,-0.3932031755980844,0.14634146341463414,-0.05754192813630503,0.031758326878388844,False
KEEP,cvd_divergence,15m,trend,asia,28,-0.3189889087400096,0.25,-0.0797472271850024,0.010844306738962044,True
KEEP,cvd_divergence,15m,range,london,387,-0.552643004442359,0.1524547803617571,-0.0842530678607214,0.1498838109992254,False
KEEP,cvd_divergence,15m,unknown,asia,44,-0.8252787540367437,0.11363636363636363,-0.0937816765950845,0.017041053446940357,False
KEEP,doji,4h,unknown,asia,3,2.1166666666666667,1.0,2.1166666666666667,0.00016244314489928524,True
KEEP,doji,1h,range,off,33,1.3742443751729427,0.6363636363636364,0.8745191478373272,0.0017868745938921377,False
KEEP,doji,1d,trend,asia,73,1.2719503022461935,0.589041095890411,0.7492309999532373,0.003952783192549275,False
KEEP,doji,1d,range,asia,3,0.9500000000000002,0.6666666666666666,0.6333333333333334,0.00016244314489928524,True
KEEP,doji,1h,unknown,asia,42,0.9023794438961878,0.5,0.4511897219480939,0.0022742040285899934,False
KEEP,doji,1h,high_vol,ny,232,0.8163881560548071,0.4956896551724138,0.40467516356165006,0.012562269872211393,False
KEEP,doji,1h,unknown,off,6,0.7833333333333335,0.5,0.3916666666666668,0.0003248862897985705,True
KEEP,doji,4h,high_vol,london,88,0.6943094188536684,0.5454545454545454,0.37871422846563724,0.004764998917045701,False
KEEP,doji,1h,range,asia,434,0.650470668758888,0.45852534562211983,0.2982572882097206,0.023500108295429933,False
KEEP,doji,1h,range,london,361,0.4762895316300133,0.42105263157894735,0.20054296068632138,0.01954732510288066,False
KEEP,doji,4h,trend,asia,104,0.3346226886868652,0.4230769230769231,0.14157113752136605,0.005631362356508555,False
KEEP,doji,1h,high_vol,off,29,0.36383045248755813,0.3793103448275862,0.13800465439183238,0.001570283734026424,True
KEEP,doji,15m,range,london,2560,0.39198624403504817,0.347265625,0.13612334802623352,0.13861815031405675,False
KEEP,doji,4h,range,ny,76,0.31185123338789994,0.4342105263157895,0.13540908818158814,0.00411522633744856,False
KEEP,doji,1d,high_vol,asia,24,0.32486957875716777,0.375,0.1218260920339379,0.001299545159194282,True
KEEP,doji,1h,trend,off,97,0.3005206328793246,0.35051546391752575,0.10533712905048491,0.005252328351743557,False
KEEP,doji,4h,range,asia,81,0.28328900350085867,0.37037037037037035,0.10492185314846617,0.0043859649122807015,False
KEEP,doji,1d,unknown,asia,21,0.30714415258600913,0.3333333333333333,0.10238138419533638,0.0011371020142949967,True
KEEP,doji,15m,high_vol,off,262,0.3030445305283835,0.31679389312977096,0.09600265661777033,0.014186701321204245,False
KEEP,doji,1h,unknown,ny,20,0.2500556537173864,0.35,0.08751947880108524,0.0010829542993285683,True
KEEP,doji,15m,high_vol,ny,1981,0.27281886949060963,0.3160020191822312,0.08621131363004625,0.1072666233484947,False
KEEP,doji,15m,trend,london,275,0.26087054845492735,0.3236363636363636,0.08442719568177648,0.014890621615767815,False
KEEP,doji,4h,trend,ny,127,0.20591354954581229,0.36220472440944884,0.07458286046541233,0.006876759800736409,False
KEEP,doji,1h,high_vol,london,103,0.18783703730323112,0.33980582524271846,0.06382811947197174,0.005577214641542127,False
KEEP,doji,1h,range,ny,413,0.17881224943896412,0.32929782082324455,0.05888248407675332,0.022363006281134936,False
KEEP,doji,15m,unknown,asia,137,0.18357069650356558,0.291970802919708,0.05359728365067608,0.007418236950400693,False
KEEP,doji,15m,range,off,617,0.16068905718635496,0.30307941653160453,0.048701545695054096,0.033409140134286336,False
KEEP,doji,15m,high_vol,asia,951,0.15661265904795216,0.2891692954784437,0.04528757227990204,0.05149447693307342,False
KEEP,doji,4h,trend,london,129,0.07791916836310138,0.35658914728682173,0.027785129803896618,0.006985055230669265,False
KEEP,doji,4h,range,london,94,0.06165099493488477,0.3404255319148936,0.02098757274379056,0.0050898852068442715,False
KEEP,doji,15m,range,ny,2507,0.06488318145770543,0.2736338252891903,0.017754233139204597,0.13574832142083604,False
KEEP,doji,15m,range,asia,3835,0.01296962398236132,0.2560625814863103,0.0033210353978301997,0.207656486896253,False
KEEP,doji,4h,unknown,london,4,-1.0499999999999998,0.0,-0.0,0.00021659085986571366,True
KEEP,doji,1h,trend,ny,287,-0.01691603914205419,0.28222996515679444,-0.004774213137652925,0.015540394195364956,False
KEEP,doji,15m,unknown,off,51,-0.0304078990343063,0.23529411764705882,-0.007154799772777953,0.002761533463287849,False
KEEP,doji,15m,trend,asia,327,-0.07750507782128342,0.2415902140672783,-0.018724468342144925,0.01770630279402209,False
KEEP,doji,15m,high_vol,london,372,-0.09167019496766483,0.22311827956989247,-0.020453296189021992,0.02014294996751137,False
KEEP,doji,1h,trend,london,237,-0.08587592510171566,0.25316455696202533,-0.021740740532079913,0.012833008447043534,False
KEEP,doji,1h,high_vol,asia,309,-0.14386100811339161,0.2459546925566343,-0.035383290021416706,0.01673164392462638,False
KEEP,doji,15m,unknown,london,78,-0.9346423746555018,0.038461538461538464,-0.035947783640596226,0.004223521767381416,False
KEEP,doji,4h,high_vol,asia,60,-0.20000737904505686,0.26666666666666666,-0.05333530107868183,0.003248862897985705,False
KEEP,doji,15m,unknown,ny,107,-0.6528038259734387,0.102803738317757,-0.06711067369820398,0.0057938055014078406,False
KEEP,doji,1h,trend,asia,291,-0.3712986577869426,0.18213058419243985,-0.06762484145260467,0.01575698505523067,False
KEEP,doji,15m,trend,ny,427,-0.4352491100510311,0.1592505854800937,-0.06931367560531644,0.023121074290664935,False
KEEP,doji,15m,trend,off,102,-0.6431691676006825,0.10784313725490197,-0.06936138081968145,0.005523066926575698,False
KEEP,doji,4h,high_vol,ny,72,-0.34162104371675034,0.20833333333333334,-0.071171050774323,0.003898635477582846,False
KEEP,doji,1h,unknown,london,26,-0.6269218062393406,0.11538461538461539,-0.07233713148915469,0.0014078405891271388,True
KEEP,ema,4h,range,asia,1,2.951948051948052,1.0,2.951948051948052,0.0005356186395286556,True
KEEP,ema,4h,range,ny,2,2.909447601450611,1.0,2.909447601450611,0.0010712372790573112,True
KEEP,ema,15m,unknown,london,2,2.7999999999999985,1.0,2.7999999999999985,0.0010712372790573112,True
KEEP,ema,1h,trend,off,10,2.5333230156305704,0.9,2.2799907140675133,0.005356186395286556,True
KEEP,ema,1h,range,off,12,0.861674452187266,0.5,0.430837226093633,0.006427423674343867,True
KEEP,ema,1h,range,ny,44,0.527798398151043,0.4090909090909091,0.21591752651633578,0.023567220139260846,False
KEEP,ema,4h,trend,london,53,0.465688731235521,0.37735849056603776,0.17573159669264946,0.028387787895018748,False
KEEP,ema,1h,high_vol,asia,45,0.41661658855303596,0.37777777777777777,0.1573884890089247,0.024102838778789503,False
KEEP,ema,15m,range,off,24,0.33556169737404956,0.375,0.12583563651526858,0.012854847348687734,True
KEEP,ema,1h,trend,london,94,0.30390467253787956,0.35106382978723405,0.10668993823138326,0.05034815211569363,False
KEEP,ema,15m,high_vol,ny,117,0.28441209810711365,0.3418803418803419,0.09723490533576536,0.06266738082485271,False
KEEP,ema,1h,unknown,london,9,0.196102097994869,0.3333333333333333,0.06536736599828966,0.0048205677557579,True
KEEP,ema,15m,range,ny,153,0.07787755033425509,0.3006535947712418,0.023414165459972117,0.0819496518478843,False
KEEP,ema,15m,high_vol,london,21,0.04919358913204949,0.2857142857142857,0.014055311180585568,0.011247991430101767,True
KEEP,ema,1h,trend,asia,135,0.045165095012237366,0.2814814814814815,0.012713137855296444,0.0723085163363685,False
KEEP,ema,1h,high_vol,off,7,-1.0839935959430547,0.0,-0.0,0.003749330476700589,True
KEEP,ema,4h,high_vol,ny,3,-1.0250583774720878,0.0,-0.0,0.0016068559185859668,True
KEEP,ema,15m,unknown,ny,5,-1.1628214285714285,0.0,-0.0,0.002678093197643278,True
KEEP,ema,15m,unknown,asia,6,-1.1589392496392479,0.0,-0.0,0.0032137118371719335,True
KEEP,ema,1h,unknown,ny,10,-1.1023262232230422,0.0,-0.0,0.005356186395286556,True
KEEP,ema,4h,high_vol,london,4,-1.036436625014818,0.0,-0.0,0.0021424745581146223,True
KEEP,ema,1d,trend,asia,4,-1.0144646790480856,0.0,-0.0,0.0021424745581146223,True
KEEP,ema,15m,high_vol,off,2,-1.0094053088310362,0.0,-0.0,0.0010712372790573112,True
KEEP,ema,15m,unknown,off,1,-1.0772733118971058,0.0,-0.0,0.0005356186395286556,True
KEEP,ema,1h,unknown,asia,1,-1.0283466362599774,0.0,-0.0,0.0005356186395286556,True
KEEP,ema,4h,range,london,1,-1.024310924369748,0.0,-0.0,0.0005356186395286556,True
KEEP,ema,1h,high_vol,london,39,-0.13893653074434992,0.23076923076923078,-0.03206227632561921,0.02088912694161757,False
KEEP,ema,15m,trend,ny,46,-0.1540328271037663,0.2391304347826087,-0.03683393691611803,0.024638457418318157,False
KEEP,ema,15m,range,london,169,-0.15392090233832717,0.2485207100591716,-0.03825253194206947,0.09051955008034279,False
KEEP,ema,15m,high_vol,asia,163,-0.17810045666644994,0.22699386503067484,-0.04042771102244569,0.08730583824317087,False
KEEP,ema,4h,trend,asia,35,-0.27130559074189947,0.2,-0.054261118148379896,0.018746652383502947,False
KEEP,ema,4h,high_vol,asia,6,-0.3692183460287624,0.16666666666666666,-0.06153639100479373,0.0032137118371719335,True
KEEP,ema,1h,high_vol,ny,34,-0.7057667777854357,0.08823529411764706,-0.06227353921636198,0.01821103374397429,False
KEEP,ema,1h,trend,ny,102,-0.3646071484847849,0.17647058823529413,-0.06434243796790323,0.05463310123192287,False
KEEP,ema,4h,trend,ny,18,-0.3949325660695503,0.16666666666666666,-0.06582209434492504,0.0096411355115158,True
KEEP,ema,1h,range,asia,73,-0.44384004611368083,0.1643835616438356,-0.0729600075803311,0.039100160685591856,False
KEEP,ema,1h,range,london,30,-0.5691902377007902,0.13333333333333333,-0.0758920316934387,0.016068559185859668,False
KEEP,ema,15m,trend,asia,109,-0.5105134783344127,0.1559633027522936,-0.07962136818059648,0.05838243170862346,False
KEEP,ema,15m,range,asia,230,-0.5360541133143175,0.15217391304347827,-0.0815734520260918,0.12319228709159079,False
KEEP,ema,15m,trend,london,36,-0.49300795512052786,0.16666666666666666,-0.08216799252008797,0.0192822710230316,False
KEEP,ema,15m,trend,off,11,-0.468988986013982,0.18181818181818182,-0.08527072472981491,0.0058918050348152114,True
KEEP,engulfing,1d,unknown,asia,33,2.0257655391801275,0.8181818181818182,1.6574445320564681,0.0009452066565462722,False
KEEP,engulfing,4h,range,asia,103,1.4839678825712492,0.6213592233009708,0.9220771309180577,0.002950190473462607,False
KEEP,engulfing,4h,high_vol,london,154,1.2000002052549155,0.5714285714285714,0.6857144030028088,0.004410964397215937,False
KEEP,engulfing,1h,high_vol,london,171,0.8213497388504255,0.4444444444444444,0.36504432837796685,0.004897889038467046,False
KEEP,engulfing,4h,high_vol,ny,72,0.6583259989113096,0.4305555555555556,0.283445916197925,0.0020622690688282303,False
KEEP,engulfing,4h,range,ny,62,0.5387241450278554,0.4032258064516129,0.21722747783381263,0.0017758428092687537,False
KEEP,engulfing,4h,trend,london,358,0.5393707702710602,0.39664804469273746,0.2139403613924317,0.010254060092229256,False
KEEP,engulfing,1h,range,ny,993,0.5079047149300109,0.3766364551863041,0.1912954314036496,0.02844212757425601,False
KEEP,engulfing,1h,high_vol,off,158,0.4943029441338734,0.37341772151898733,0.1845814791385983,0.0045255349010397275,False
KEEP,engulfing,1d,trend,asia,87,0.4442676892729128,0.41379310344827586,0.18383490590603288,0.0024919084581674447,False
KEEP,engulfing,1h,trend,off,223,0.3445969776052704,0.34080717488789236,0.11744112241255852,0.006387305588176324,False
KEEP,engulfing,1h,high_vol,ny,679,0.3299723860458377,0.33726067746686306,0.11128671046317648,0.01944834302408845,False
KEEP,engulfing,15m,range,london,4100,0.26487003784405444,0.3229268292682927,0.0855336414891532,0.11743476641938533,False
KEEP,engulfing,15m,high_vol,off,566,0.23089952396909785,0.31095406360424027,0.07179914526247566,0.016211726291066365,False
KEEP,engulfing,4h,trend,asia,311,0.21528179415700388,0.31189710610932475,0.06714576859559285,0.008907856672299716,False
KEEP,engulfing,15m,high_vol,london,691,0.20036077195337443,0.3125904486251809,0.06263086359179287,0.01979205453555982,False
KEEP,engulfing,15m,range,ny,5058,0.17221985472396711,0.3058521154606564,0.052673806891652256,0.14487440208518318,False
KEEP,engulfing,15m,unknown,asia,256,0.16483451318649037,0.28515625,0.04700359165083515,0.007332512244722597,False
KEEP,engulfing,1h,range,asia,1044,0.1540326015603331,0.2883141762452107,0.0444097826337742,0.029902901498009338,False
KEEP,engulfing,1h,trend,asia,830,0.1222825639614751,0.2855421686746988,0.03491682850466217,0.023773379543436543,False
KEEP,engulfing,1d,high_vol,asia,44,0.10911780140099553,0.3181818181818182,0.0347193004457713,0.0012602755420616962,False
KEEP,engulfing,15m,range,asia,6092,0.1051168258435827,0.2849638870650033,0.029954499288322323,0.17449087732363303,False
KEEP,engulfing,4h,range,london,107,0.09488242986586096,0.29906542056074764,0.02837605379165935,0.0030647609772863978,False
KEEP,engulfing,1h,unknown,london,21,0.09281333193646196,0.2857142857142857,0.02651809483898913,0.0006014951450749005,True
KEEP,engulfing,4h,trend,ny,239,0.07551591096781379,0.2928870292887029,0.02211763082739316,0.0068455876034714865,False
KEEP,engulfing,1h,range,london,484,0.07396609552217309,0.2871900826446281,0.021242329085913347,0.01386303096267866,False
KEEP,engulfing,15m,range,off,1040,0.0730755344778875,0.28173076923076923,0.020587626540404844,0.029788330994185548,False
KEEP,engulfing,1h,trend,ny,804,0.04327176642667526,0.27114427860696516,0.011732891891809958,0.023028671268581904,False
KEEP,engulfing,1h,high_vol,asia,502,0.03564740488777336,0.26693227091633465,0.009515442738967391,0.014378598229885716,False
KEEP,engulfing,15m,high_vol,asia,1834,0.035049052632406055,0.2595419847328244,0.009096700683219891,0.05253057600320797,False
KEEP,engulfing,4h,unknown,ny,30,-1.0500107988567777,0.0,-0.0,0.0008592787786784292,False
KEEP,engulfing,4h,unknown,london,25,-1.0499999999999998,0.0,-0.0,0.0007160656488986911,True
KEEP,engulfing,15m,trend,asia,737,-0.014749205616764453,0.24423337856173677,-0.003602248318884127,0.021109615329533413,False
KEEP,engulfing,15m,trend,london,576,-0.07951011577235151,0.22916666666666666,-0.018221068197830554,0.016498152550625842,False
KEEP,engulfing,1h,range,off,211,-0.10213029286298707,0.23222748815165878,-0.023717461375764772,0.0060435940767049525,False
KEEP,engulfing,15m,high_vol,ny,3825,-0.10281167937213542,0.23633986928104575,-0.024298498863375272,0.10955804428149973,False
KEEP,engulfing,1h,unknown,ny,77,-0.12793670594978196,0.2077922077922078,-0.026584250586967683,0.0022054821986079685,False
KEEP,engulfing,1h,trend,london,452,-0.13630684160141926,0.21460176991150443,-0.029251689458711656,0.012946466932088334,False
KEEP,engulfing,15m,trend,off,188,-0.1510663483201293,0.24468085106382978,-0.03696304267407419,0.005384813679718156,False
KEEP,engulfing,4h,high_vol,asia,187,-0.17565984850041247,0.21390374331550802,-0.03757429914447325,0.005356171053762209,False
KEEP,engulfing,15m,trend,ny,822,-0.18625828457075624,0.21776155717761558,-0.04055989408535933,0.02354423853578896,False
KEEP,engulfing,1h,unknown,asia,80,-0.3374762965680173,0.1625,-0.05483989819230282,0.002291410076475811,False
KEEP,engulfing,15m,unknown,london,186,-0.37794814342666505,0.15591397849462366,-0.05892739870630799,0.0053275284278062615,False
KEEP,engulfing,15m,unknown,ny,329,-0.38130652834685147,0.16109422492401215,-0.061426279642501906,0.009423423939506775,False
KEEP,engulfing,1h,unknown,off,12,-0.8000811445924395,0.08333333333333333,-0.06667342871603663,0.0003437115114713717,True
KEEP,engulfing,4h,unknown,asia,17,-0.608824166463997,0.11764705882352941,-0.0716263725251761,0.0004869246412511099,True
KEEP,engulfing,15m,unknown,off,43,-0.6546527499702209,0.11627906976744186,-0.07612241278723499,0.0012316329161057486,False
KEEP,eqh_eql,4h,high_vol,ny,28,1.7406121889477792,0.9285714285714286,1.616282746880081,0.0006201413036256118,True
KEEP,eqh_eql,4h,high_vol,asia,26,1.043360749677997,0.6923076923076923,0.722326672853998,0.0005758454962237824,True
KEEP,eqh_eql,1h,unknown,ny,61,0.8664759435262832,0.5737704918032787,0.49715832825278544,0.0013510221257557972,False
KEEP,eqh_eql,1d,trend,asia,27,0.7384950081961527,0.5925925925925926,0.437626671523646,0.0005979933999246971,True
KEEP,eqh_eql,1h,unknown,london,14,0.8357142857142855,0.5,0.41785714285714276,0.0003100706518128059,True
KEEP,eqh_eql,1h,trend,off,113,0.7240333086844278,0.4778761061946903,0.3459982183093726,0.002502713118203362,False
KEEP,eqh_eql,1h,trend,ny,453,0.5345410160101803,0.45695364238410596,0.2442604642695526,0.010033000376514363,False
KEEP,eqh_eql,15m,unknown,london,145,0.3925894905300057,0.5241379310344828,0.20577104331227886,0.003211446036632633,False
KEEP,eqh_eql,4h,range,ny,85,0.38048657087716603,0.4823529411764706,0.18352881654075068,0.0018825718145777503,False
KEEP,eqh_eql,1h,trend,asia,427,0.3300368861175588,0.38173302107728335,0.12598597760459504,0.00945715488029058,False
KEEP,eqh_eql,1h,trend,london,223,0.23952915210298747,0.3542600896860987,0.08485561890643951,0.00493898252530398,False
KEEP,eqh_eql,1h,range,ny,1901,0.11374335323611992,0.3445554971067859,0.03919089761686404,0.042103164935438864,False
KEEP,eqh_eql,4h,range,asia,94,0.07881318825282059,0.3829787234042553,0.03018377422448448,0.0020819029478859824,False
KEEP,eqh_eql,15m,high_vol,off,274,0.05501979677607779,0.3905109489051095,0.021485833047592422,0.00606852561405063,False
KEEP,eqh_eql,15m,unknown,asia,220,0.01046618123596537,0.4,0.0041864724943861484,0.004872538814201236,False
KEEP,eqh_eql,1h,high_vol,off,68,0.010149188785287425,0.3382352941176471,0.0034328138538472176,0.0015060574516622001,False
KEEP,eqh_eql,1h,range,asia,1421,-0.02474010726951041,0.3047149894440535,-0.007538681525473616,0.0314721711589998,False
KEEP,eqh_eql,1h,high_vol,asia,298,-0.03819936567091887,0.3221476510067114,-0.012305835920832923,0.006600075302872583,False
KEEP,eqh_eql,15m,trend,off,89,-0.0573412749207677,0.3707865168539326,-0.021261371599835217,0.001971163429381409,False
KEEP,eqh_eql,15m,range,ny,10620,-0.08346285638618577,0.35753295668549906,-0.029840721817170183,0.2352107373037142,False
KEEP,eqh_eql,4h,high_vol,london,26,-0.11655868909304687,0.3076923076923077,-0.035864212028629806,0.0005758454962237824,True
KEEP,eqh_eql,15m,high_vol,asia,1403,-0.10910777818578622,0.33713471133285816,-0.03678401930283456,0.031073508892383337,False
KEEP,eqh_eql,1h,range,off,323,-0.1551979387144726,0.26006191950464397,-0.04036107384524984,0.007153772895395451,False
